F:\Car_data\IMG\center_2020_02_14_19_09_49_761.jpg,F:\Car_data\IMG\left_2020_02_14_19_09_49_761.jpg,F:\Car_data\IMG\right_2020_02_14_19_09_49_761.jpg,-0.5500001,1,0,30.14134
F:\Car_data\IMG\center_2020_02_14_19_09_49_831.jpg,F:\Car_data\IMG\left_2020_02_14_19_09_49_831.jpg,F:\Car_data\IMG\right_2020_02_14_19_09_49_831.jpg,0,1,0,30.1827
F:\Car_data\IMG\center_2020_02_14_19_09_49_899.jpg,F:\Car_data\IMG\left_2020_02_14_19_09_49_899.jpg,F:\Car_data\IMG\right_2020_02_14_19_09_49_899.jpg,0,1,0,30.18814
F:\Car_data\IMG\center_2020_02_14_19_09_49_969.jpg,F:\Car_data\IMG\left_2020_02_14_19_09_49_969.jpg,F:\Car_data\IMG\right_2020_02_14_19_09_49_969.jpg,0,1,0,30.18997
F:\Car_data\IMG\center_2020_02_14_19_09_50_037.jpg,F:\Car_data\IMG\left_2020_02_14_19_09_50_037.jpg,F:\Car_data\IMG\right_2020_02_14_19_09_50_037.jpg,0,1,0,30.19077
F:\Car_data\IMG\center_2020_02_14_19_09_50_106.jpg,F:\Car_data\IMG\left_2020_02_14_19_09_50_106.jpg,F:\Car_data\IMG\right_2020_02_14_19_09_50_106.jpg,-0.15,1,0,30.1859
F:\Car_data\IMG\center_2020_02_14_19_09_50_173.jpg,F:\Car_data\IMG\left_2020_02_14_19_09_50_173.jpg,F:\Car_data\IMG\right_2020_02_14_19_09_50_173.jpg,-0.35,1,0,30.16548
F:\Car_data\IMG\center_2020_02_14_19_09_50_240.jpg,F:\Car_data\IMG\left_2020_02_14_19_09_50_240.jpg,F:\Car_data\IMG\right_2020_02_14_19_09_50_240.jpg,-0.5000001,1,0,30.14708
F:\Car_data\IMG\center_2020_02_14_19_09_50_309.jpg,F:\Car_data\IMG\left_2020_02_14_19_09_50_309.jpg,F:\Car_data\IMG\right_2020_02_14_19_09_50_309.jpg,0,1,0,30.18437
F:\Car_data\IMG\center_2020_02_14_19_09_50_379.jpg,F:\Car_data\IMG\left_2020_02_14_19_09_50_379.jpg,F:\Car_data\IMG\right_2020_02_14_19_09_50_379.jpg,0,1,0,30.18871
